"id";"tipo";"id_marca";"id_marca_modelo";"name"
"6540";"1";"39";"6540";"E-250 CGI Avantgarde 2.0 TB 211cv Aut."
"5594";"1";"39";"5594";"E-250 CGI Coupe 1.8 16V 204cv Aut."
"7160";"1";"39";"7160";"E-250 CGI VR4 2.0 TB Aut."
"6615";"1";"39";"6615";"E-250 Coupe 2.0 TB 211cv Aut."
"7766";"1";"39";"7766";"E-250 Excl. Launch Ed. 2.0 TB 211cv Aut."
"7895";"1";"39";"7895";"E-250 Exclusive 2.0 TB 211cv Aut."
"1602";"1";"39";"1602";"E-280 Classic 2.8"
"1603";"1";"39";"1603";"E-280 Touring 2.8"
"9551";"1";"39";"9551";"E-300 AMG Line 2.0 TB 258cv Aut."
"8781";"1";"39";"8781";"E-300 Avantgarde 2.0 TB 258cv Aut."
"9289";"1";"39";"9289";"E-300 Avantgarde Sport 2.0 TB 258cv Aut."
"8320";"1";"39";"8320";"E-300 Cabriolet 2.0 TB 245cv Aut."
"8102";"1";"39";"8102";"E-300 Coupe 2.0 TB 245cv Aut."
"8782";"1";"39";"8782";"E-300 Exclusive 2.0 TB 258cv Aut."
"1604";"1";"39";"1604";"E-320"
"1605";"1";"39";"1605";"E-320 3.2 Elegance"
"1606";"1";"39";"1606";"E-320 Avantgarde"
"1607";"1";"39";"1607";"E-320 C 3.2/ CA Classic 3.2"
"1608";"1";"39";"1608";"E-320 Cabriolet"
"1609";"1";"39";"1609";"E-320 Touring Avantgarde 24V V6 5p Aut."
"1610";"1";"39";"1610";"E-320 Touring Eleg./Classic"
"3898";"1";"39";"3898";"E-350  Touring Avant/Eleg. 3.5 24V 272cv"
"5004";"1";"39";"5004";"E-350 Avant./Avant. Execut. 3.5 V6 272cv"
"1611";"1";"39";"1611";"E-350 Avantgarde/ Elegance 3.5 V6 272cv"
"5309";"1";"39";"5309";"E-350 Cabrio 3.5 V6 272cv 2p"
"6210";"1";"39";"6210";"E-350 CGI Avant. Sport 3.5 306cv Aut."
"6541";"1";"39";"6541";"E-350 CGI Cabriolet 3.5 306cv Aut."
"6033";"1";"39";"6033";"E-350 CGI Executive 3.5 306cv Aut."
"6542";"1";"39";"6542";"E-350 CGI Guard VR4 3.5 306cv Aut."
"5034";"1";"39";"5034";"E-350 Coupe 3.5 V6 272cv 2p"
"4627";"1";"39";"4627";"E-350 Sport 3.5 V6 272cv"
"7103";"1";"39";"7103";"E-400 Avantgarde 3.5 V6 Bi-Turbo Aut."
"7262";"1";"39";"7262";"E-400 Cabriolet 3.5 V6 Bi-Turbo Aut."
"1612";"1";"39";"1612";"E-420 Classic/Elegance/Avantgarde"
"1613";"1";"39";"1613";"E-420 Touring Avantgarde"
"7978";"1";"39";"7978";"E-43 AMG 4MATIC 3.0 V6 401cv Aut."
"1614";"1";"39";"1614";"E-430 Avantgarde"
"1615";"1";"39";"1615";"E-430 Elegance"
"1616";"1";"39";"1616";"E-430 Touring Avantgarde"
"5423";"1";"39";"5423";"E-500 Avangarde Executive 5.5 V8 388cv"
"4774";"1";"39";"4774";"E-500 Avant. 5.0 V8 4p Aut. (Blindada)"
"6211";"1";"39";"6211";"E-500 CGI Guard VR4 4.7 V8 408cv 4p"
"6116";"1";"39";"6116";"E-500 CGI Guard VR4 5.5 V8 4p"
"6118";"1";"39";"6118";"E-500 Coupe Sport 4.7 V8 408cv Aut 2p"
"5380";"1";"39";"5380";"E-500 Coupe Sport 5.5 V8 388cv 2p"
"1617";"1";"39";"1617";"E-500 Elegance/ Avant. 5.0 V8 24V 4p Aut"
"4685";"1";"39";"4685";"E-500 Sport Avantgarde 5.0 V8 24V 4p Aut"
"1618";"1";"39";"1618";"E-500 Tour. Avant./ Eleg. 24V V8 5p Aut."
"10001";"1";"39";"10001";"E-53 AMG 3.0 TB 24V 4MATIC+ Aut. (Híb.)"
"1619";"1";"39";"1619";"E-55 AMG"
"1620";"1";"39";"1620";"E-55 Touring AMG 24V V8 5p Aut."
"6120";"1";"39";"6120";"E-63 AMG 5.5 V8 Bi-Turbo Aut."
"4245";"1";"39";"4245";"E-63 AMG 6.2 V8 32V"
"8018";"1";"39";"8018";"E-63 S AMG 4MATIC 4.0 V8 612cv"
"9644";"1";"39";"9644";"E-63 S AMG 4MATIC Final Ed. 4.0 V8 612cv"
"6122";"1";"39";"6122";"E-63 Touring AMG 5.5 V8 Bi-Turbo Aut."
"5489";"1";"39";"5489";"E-63 Touring AMG 6.2 V8 Aut."
"10163";"1";"39";"10163";"EQA 250 (Elétrico)"
"10164";"1";"39";"10164";"EQB 250 (Elétrico)"
"9196";"1";"39";"9196";"EQC 400 4MATIC 408CV (Elétrico)"
"9830";"1";"39";"9830";"EQC 400 4MATIC AMG Line (Elétrico)"
"10165";"1";"39";"10165";"EQE 300 Edition One (Elétrico) "
"10879";"1";"39";"10879";"EQE 300 SUV AMG Line (Elétrico) "
"10987";"1";"39";"10987";"EQE 53 SUV AMG 4MATIC+ (Elétrico) "
"10951";"1";"39";"10951";"EQS 450+ AMG Line ( Elétrico)"
"10002";"1";"39";"10002";"EQS 53 AMG 4MATIC+ ( Elétrico) "
"5151";"1";"39";"5151";"G-55 Kompressor AMG 5.5 V8 507cv Aut."
"9471";"1";"39";"9471";"G-63 AMG 4M 4.0 Bi-TB Magno Edition Aut."
"8499";"1";"39";"8499";"G-63 AMG 4MATIC 4.0 V8 Bi-TB 585cv Aut."
"6491";"1";"39";"6491";"G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut."
"8500";"1";"39";"8500";"G-63 AMG ED1 4MATIC 4.0 V8 Bi-TB Aut."
"6642";"1";"39";"6642";"GL-350 Sport 3.0 V6 258cv 4x4 Diesel"
"6445";"1";"39";"6445";"GL-500 4.7 Bi-Turbo V8 4x4 Aut."
"4250";"1";"39";"4250";"GL-500 5.5 V8 32V 4x4 388cv Aut."
"6468";"1";"39";"6468";"GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut."
"7040";"1";"39";"7040";"GLA 200 Advance 1.6/1.6 TB 16V Flex Aut."
"9329";"1";"39";"9329";"GLA 200 AMG Line 1.3 16V TB Aut."
"10882";"1";"39";"10882";"GLA 200 AMG Line 1.3 16V TB Aut.(Híb.)"
"7397";"1";"39";"7397";"GLA 200 Enduro 1.6 TB 16V Flex Aut."
"8501";"1";"39";"8501";"GLA 200 Night 1.6. TB 16V Flex Aut."
"7161";"1";"39";"7161";"GLA 200 Style 1.6 TB 16V/Flex Aut."
"7041";"1";"39";"7041";"GLA 200 Vis. Black Ed. 1.6 TB 16V  Aut."
"7042";"1";"39";"7042";"GLA 200 Vision 1.6/1.6 TB 16V Flex Aut."
"7430";"1";"39";"7430";"GLA 250 Enduro 2.0 TB 16V 211cv Aut."
"7195";"1";"39";"7195";"GLA 250 Sport 2.0 TB 16V 4x2  211cv Aut."
"7767";"1";"39";"7767";"GLA 250 Sport 2.0 TB 16V 4x4 211cv Aut."
"7196";"1";"39";"7196";"GLA 250 Vision 2.0 TB 16V 211cv Aut."
"9762";"1";"39";"9762";"GLA 35 AMG 4MATIC 2.0 Turbo Aut."
"10988";"1";"39";"10988";"GLA 35 AMG 4MATIC 2.0 Turbo Aut. (Híb.)"
"7122";"1";"39";"7122";"GLA 45 AMG 4MATIC 2.0 Turbo Aut."
"9350";"1";"39";"9350";"GLB 200 Advance 1.3 TB 16V Aut."
"9214";"1";"39";"9214";"GLB 200 Launch Edition 1.3 TB 16V Aut."
"9351";"1";"39";"9351";"GLB 200 Progressive 1.3 TB 16V Aut."
"10971";"1";"39";"10971";"GLB 200 Progressive 1.3 TB 16V Aut.(Híb)"
"9793";"1";"39";"9793";"GLB 35 AMG 4MATIC 2.0 Turbo Aut."
"10972";"1";"39";"10972";"GLB 35 AMG 4MATIC 2.0 Turbo Aut. (Híb.)"
"9615";"1";"39";"9615";"GLC 220D 2.0 TB 4M Enduro Diesel"
"9616";"1";"39";"9616";"GLC 220D 2.0 TB 4M Off-Road Diesel"
"7508";"1";"39";"7508";"GLC 250 4MATIC 2.0 TB 16V Aut."
"7886";"1";"39";"7886";"GLC 250 Coupe 4MATIC 2.0 TB 16V Aut."
"7940";"1";"39";"7940";"GLC 250 Coupe Highway 4MATIC 2.0 TB Aut."
"7941";"1";"39";"7941";"GLC 250 Highway 4MATIC 2.0 TB Aut."
"7509";"1";"39";"7509";"GLC 250 Sport 4MATIC 2.0 TB 16V Aut."
"8909";"1";"39";"8909";"GLC 300 Coupe 4MATIC 2.0 TB 16V Aut."
"10973";"1";"39";"10973";"GLC-300 4MATIC 2.0 TB Aut. (Híb)"
"10952";"1";"39";"10952";"GLC-300 AMG L. Cou. 4M 2.0 TB Aut. (Híb)"
"9721";"1";"39";"9721";"GLC-300 AMG Line Coupe 4M 2.0 TB Aut."
"7802";"1";"39";"7802";"GLC-43 AMG 4MATIC 3.0 V6 Bi-Turbo Aut."
"9660";"1";"39";"9660";"GLC-43 AMG Coupe 3.0 V6 Bi-TB Aut."
"8633";"1";"39";"8633";"GLC-63 AMG 4MATIC 4.0 Bi-TB V8"
"8483";"1";"39";"8483";"GLC-63 S AMG 4MATIC Coupe 4.0 Bi-TB V8"
"7484";"1";"39";"7484";"GLE-350 3.0 V6 258cv 4x4 Diesel"
"7485";"1";"39";"7485";"GLE-350 Family 3.0 V6 258cv 4x4 Diesel"
"7927";"1";"39";"7927";"GLE-350 Highway 4MATIC 3.0 V6 Diesel"
"7486";"1";"39";"7486";"GLE-350 Sport 4MATIC 3.0 V6 4x4 Diesel"
"9251";"1";"39";"9251";"GLE-400 3.0 TB 4MATIC Coupe Diesel Aut."
"9056";"1";"39";"9056";"GLE-400 3.0 TB 4MATIC Diesel Aut."
"7510";"1";"39";"7510";"GLE-400 Coupe 3.0 V6 333cv Aut."
"7803";"1";"39";"7803";"GLE-400 Coupe High. 4MATIC 3.0 V6  Aut."
"7511";"1";"39";"7511";"GLE-400 Night Coupe 3.0 V6 333cv Aut."
"8103";"1";"39";"8103";"GLE-43 AMG 4MATIC 3.0 V6 Bi-TB Aut."
"7838";"1";"39";"7838";"GLE-43 AMG 4MATIC Coupe 3.0 V6 Bi-TB Aut"
"10923";"1";"39";"10923";"GLE-450 4MATIC 3.0 V6 Diesel (Híb)"
"7739";"1";"39";"7739";"GLE-450 AMG 3.0 V6 367cv Aut."
"11018";"1";"39";"11018";"GLE-450 Coupe 3.0 4MATIC Diesel (Híb)"
"10009";"1";"39";"10009";"GLE-53 AMG 3.0 TB 4MATIC+ (Híbrido)"
"7512";"1";"39";"7512";"GLE-63 AMG 4MATIC Coupe 5.5 V8 Aut."
"7768";"1";"39";"7768";"GLE-63 AMG 5.5 V8 557cv Aut."
"9330";"1";"39";"9330";"GLE-63 S AMG 4M+ Coupé 4.0 Aut"
"6446";"1";"39";"6446";"GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel"
"6447";"1";"39";"6447";"GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel"
"4832";"1";"39";"4832";"GLK 280 3.0 V6 24V 4x4 231cv Aut."
"5134";"1";"39";"5134";"GLK 300 3.0 V6 24V 4x4 231cv Aut."
"6360";"1";"39";"6360";"GLK 300 3.5 CGI V6 4x4 252cv Aut."
"10010";"1";"39";"10010";"GLS 450 4M 3.0 Bi-TB Aut. (Híbrido)"
"7594";"1";"39";"7594";"GLS-350 V6 258cv 4x4 Diesel"
"7896";"1";"39";"7896";"GLS-500 4MATIC 4.7 Bi-Turbo V8 455cv"
"8130";"1";"39";"8130";"GLS-63 AMG 4MATIC 5.5 V8 Bi-TB Aut."
"10011";"1";"39";"10011";"GT 43 AMG 3.0 Bi-Turbo Aut. (Híbrido)"
"9332";"1";"39";"9332";"GT 63 S AMG 4.0 V8 Bi-Turbo"
"7769";"1";"39";"7769";"GT AMG 4.0 V8 Bi-Turbo 462cv"
"9740";"1";"39";"9740";"GT AMG BLACK SERIES 4.0 V8 Bi-Turbo"
"9333";"1";"39";"9333";"GT C Roadster AMG 4.0 V8 Bi-Turbo "
"8104";"1";"39";"8104";"GT R AMG 4.0 V8 Bi-Turbo 585cv"
"7356";"1";"39";"7356";"GT S AMG 4.0 V8 Bi-Turbo 510cv"
"1621";"1";"39";"1621";"ML-230 4x4"
"4686";"1";"39";"4686";"ML-320 3.0 V6 224cv 4x4 diesel"
"1622";"1";"39";"1622";"ML-320 4x4"
"5035";"1";"39";"5035";"ML-350 3.0 V6  4x4 Diesel"
"1623";"1";"39";"1623";"ML-350 3.5  4x4"
"6591";"1";"39";"6591";"ML-350 Sport 3.0 V6 258cv 4X4 Diesel"
"6124";"1";"39";"6124";"ML-350 Sport CGI 3.5 V6 306cv 4x4 Aut."
"1624";"1";"39";"1624";"ML-430"
"1625";"1";"39";"1625";"ML-500 V8 24V"
"1626";"1";"39";"1626";"ML-55 AMG 5.5 24v"
"6239";"1";"39";"6239";"ML-63 AMG 5.5 V8 Bi-Turbo Aut."
"4318";"1";"39";"4318";"ML-63 AMG 6.2 V8 32V 510cv"
"1627";"1";"39";"1627";"S-320 L Classic/Wagon Classic 3.2"
"10062";"1";"39";"10062";"S-400 3.5 V6 279cv Aut. (Híbrido)"
"1628";"1";"39";"1628";"S-420 Classic 4.0"
"1629";"1";"39";"1629";"S-500 5.0"
"1630";"1";"39";"1630";"S-500 C Classic 5.0"
"1631";"1";"39";"1631";"S-500 L/ L Classic/ Wagon Classic 5.0"
"8060";"1";"39";"8060";"S-500 Maybach 4.7 Bi-Turbo V8 455cv Aut."
"6700";"1";"39";"6700";"S-500L 4.7 Bi-Turbo V8 455cv Aut."
"1632";"1";"39";"1632";"S-500L 5.0"
"1633";"1";"39";"1633";"S-55 AMG V8 24V 364cv/ 500cv"
"8216";"1";"39";"8216";"S-560L 4.0 Bi-Turbo V8 469cv Aut."
"1634";"1";"39";"1634";"S-600 L/ L Classic/ Wagon Classic 6.0"
"1635";"1";"39";"1635";"S-600/ S-600 C Classic 6.0"
"5747";"1";"39";"5747";"S-63 AMG 5.5 V8 BI-TURBO Aut."
"4517";"1";"39";"4517";"S-63 AMG 6.2 V8 525cv Aut"
"7804";"1";"39";"7804";"S-63 Cabriolet AMG 5.5 V8 Bi-Turbo Aut."
"8548";"1";"39";"8548";"S-63 Coupe AMG 4MATIC 4.0 V8 Bi-TB Aut."
"7229";"1";"39";"7229";"S-63 Coupe AMG 5.5 V8 Bi-Turbo Aut."
"4518";"1";"39";"4518";"S-63 L AMG 6.2 V8/5.5 V8 Bi-TB Aut"
"4261";"1";"39";"4261";"S-65 AMG 6.0 V12 612cv Aut"
"8502";"1";"39";"8502";"S-65 AMG Coupe 6.0 Bi-TB V12 630cv Aut."
"7770";"1";"39";"7770";"S-65 L AMG 6.0 V12 630cv Aut."
"1636";"1";"39";"1636";"SE-500"
"1637";"1";"39";"1637";"SL-280 Classic 2.8"
"1638";"1";"39";"1638";"SL-320 3.2/Classic 3.2"
"3899";"1";"39";"3899";"SL-350 3.5 V6 2p"
"5281";"1";"39";"5281";"SL-350 Sport 3.5 V6 316cv"
"7197";"1";"39";"7197";"SL-400 3.0 Bi-Turbo V6 2p"
"1639";"1";"39";"1639";"SL-500 5.0 e 5.5/ Classic 5.0"
"1640";"1";"39";"1640";"SL-55 AMG V8 24V 500cv"
"1641";"1";"39";"1641";"SL-600"
"6359";"1";"39";"6359";"SL-63 AMG 5.5 Bi-Turbo V8 Aut."
"4701";"1";"39";"4701";"SL-63 AMG 6.2 V8 525cv Aut"
"4702";"1";"39";"4702";"SL-65 AMG 6.0 V12 612cv Aut"
"7705";"1";"39";"7705";"SLC-300 2.0 Turbo 245cv Aut."
"7719";"1";"39";"7719";"SLC-43 AMG 3.0 V6 Aut."
"1642";"1";"39";"1642";"SLK-200 Kompressor 16V/ 200 CGI 16V"
"1643";"1";"39";"1643";"SLK-230 Kompressor"
"1644";"1";"39";"1644";"SLK-230 Plus"
"5935";"1";"39";"5935";"SLK-250 CGI 1.8 16V 204cv Aut."
"7398";"1";"39";"7398";"SLK-300 2.0 Turbo 245cv Aut."
"1645";"1";"39";"1645";"SLK-320 3.2 218cv"
"1646";"1";"39";"1646";"SLK-350 3.5 V6/SLK-350 CGI"
"1647";"1";"39";"1647";"SLK-55 AMG V8 24V"
"6755";"1";"39";"6755";"SLS-63 AMG 6.2 8V Black Series Aut."
"5641";"1";"39";"5641";"SLS-63 AMG 6.2 V8 Aut."
"5900";"1";"39";"5900";"SLS-63 AMG Roadster 6.3 V8 Aut."
"11050";"1";"39";"11050";"Sprin. 417 F Vidr. Extra L.T.A. Die.(E6)"
"10685";"1";"39";"10685";"Sprin. 517 VAN E.L.P.T.A. 20L Die. (E6)"
"10686";"1";"39";"10686";"Sprin. 517 VAN E.L.P.T.A. 21L Die. (E6)"
"1648";"1";"39";"1648";"Sprinter 310 Chassi Diesel"
"1649";"1";"39";"1649";"Sprinter 310 Furgão 2.5 Diesel"
"1650";"1";"39";"1650";"Sprinter 310 Pick-Up Diesel"
"1651";"1";"39";"1651";"Sprinter 310 Van Exec. 9Lug. Diesel"
"1652";"1";"39";"1652";"Sprinter 310 Van Luxo/Exec. 12/14L Dies."
"1653";"1";"39";"1653";"Sprinter 310 Van Std 12e14L/Luxo 9L.Dies"
"1654";"1";"39";"1654";"Sprinter 310 Van Std. 9Lug. 2.5 Diesel"
"1655";"1";"39";"1655";"Sprinter 311 Chassi 2.2 Diesel"
"7125";"1";"39";"7125";"Sprinter 311 Chassi E. Longa 2.2 Diesel"
"1656";"1";"39";"1656";"Sprinter 311 Furgão Curto 2.2 Dies"
"5642";"1";"39";"5642";"Sprinter 311 Furgão E.Longo T.Alto Dies."
"1657";"1";"39";"1657";"Sprinter 311 Furgão Longo 2.2  Dies"
"1658";"1";"39";"1658";"Sprinter 311 Furgão Longo Teto alto Dies"
"1659";"1";"39";"1659";"Sprinter 311 Street Luxo 2.2 16Lug. Dies"
"1660";"1";"39";"1660";"Sprinter 311 Street Std. 2.2 16Lug. Dies"
"1661";"1";"39";"1661";"Sprinter 311 VAN Luxo 2.2 109cv 13L Dies"
"1662";"1";"39";"1662";"Sprinter 311 VAN Luxo 2.2 109cv 16L Dies"
"1663";"1";"39";"1663";"Sprinter 311 VAN Std. 2.2 109cv 13L Dies"
"1664";"1";"39";"1664";"Sprinter 311 VAN Std. 2.2 109cv 16L Dies"
"1665";"1";"39";"1665";"Sprinter 312 Furgão Curto Diesel"
"1666";"1";"39";"1666";"Sprinter 312 Furgão Longo Diesel"
"1667";"1";"39";"1667";"Sprinter 312 Furgão Longo T.Alto Diesel"
"1668";"1";"39";"1668";"Sprinter 312 Van Exec. 10Lug. 2.5 Diesel"
"1669";"1";"39";"1669";"Sprinter 312 Van Exec. 12Lug. Diesel"
"1670";"1";"39";"1670";"Sprinter 312 Van Luxo 10lug.  Diesel"
"1671";"1";"39";"1671";"Sprinter 312 Van Luxo 12lug. Diesel"
"1672";"1";"39";"1672";"Sprinter 312 Van Luxo 15lug. Diesel"
"1673";"1";"39";"1673";"Sprinter 312 Van Luxo 16lug. Diesel"
"1674";"1";"39";"1674";"Sprinter 312 Van Luxo Lotação 16lug.Dies"
"1675";"1";"39";"1675";"Sprinter 312 Van Std 12lug. Diesel"
"1676";"1";"39";"1676";"Sprinter 312 Van Std 16lug. Diesel"
"1677";"1";"39";"1677";"Sprinter 312 Van Std Lotação 16lug. Dies"
"1678";"1";"39";"1678";"Sprinter 312 Van Street Luxo 15Lug.Dies."
"1679";"1";"39";"1679";"Sprinter 312 Van Street Std. 15Lug.Dies."
"1680";"1";"39";"1680";"Sprinter 312-D Chassi Diesel"
"7706";"1";"39";"7706";"Sprinter 313  Chassi Ex. Longo 2.2 Dies."
"1681";"1";"39";"1681";"Sprinter 313 Chassi 2.2 129cv Diesel"
"7707";"1";"39";"7707";"Sprinter 313 Chassi Longo 2.2 Diesel"
"1682";"1";"39";"1682";"Sprinter 313 Furgão Curto 2.2 129cv Dies"
"7708";"1";"39";"7708";"Sprinter 313 Furgão Ex. Longo T. A. Die."
"1683";"1";"39";"1683";"Sprinter 313 Furgão Longo 2.2 129cv Dies"
"1684";"1";"39";"1684";"Sprinter 313 Furgão Longo T. Alto Diesel"
"1685";"1";"39";"1685";"Sprinter 313 VAN Exec 2.2 Mec/S-Aut Dies"
"1686";"1";"39";"1686";"Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies"
"1687";"1";"39";"1687";"Sprinter 313 VAN Luxo 2.2 129cv 16L Dies"
"1688";"1";"39";"1688";"Sprinter 313 VAN Std. 2.2 129cv 13L.Dies"
"1689";"1";"39";"1689";"Sprinter 313 VAN Std. 2.2 129cv 16L Dies"
"1690";"1";"39";"1690";"Sprinter 313 VAN Street Luxo 16L. Dies."
"1691";"1";"39";"1691";"Sprinter 313 VAN Street Std. 16L. Dies."
"8964";"1";"39";"8964";"Sprinter 314 Chassi E.L T.B. 2.2 Dies."
"8965";"1";"39";"8965";"Sprinter 314 Chassi Longo T.B. 2.2 Dies."
"8910";"1";"39";"8910";"Sprinter 314 Furgão Curto T.B. 2.2 Dies."
"8911";"1";"39";"8911";"Sprinter 314 Furgão E.L. T.A.  2.2 Dies."
"8912";"1";"39";"8912";"Sprinter 314 Furgão Longo T.A. 2.2 Dies."
"8913";"1";"39";"8913";"Sprinter 314 Furgão Longo T.B. 2.2 Dies."
"9873";"1";"39";"9873";"Sprinter 314 Truck E.Longo T.B. 2.2 Dies"
"9874";"1";"39";"9874";"Sprinter 314 Truck Longo T.B. 2.2 Dies."
"10573";"1";"39";"10573";"Sprinter 315 Furg.Str. E.L.T.A. 2.0 Dies"
"10574";"1";"39";"10574";"Sprinter 315 Furgão Str. L T.A 2.0 Dies."
"10575";"1";"39";"10575";"Sprinter 315 Furgão Str. L T.B 2.0 Dies."
"10576";"1";"39";"10576";"Sprinter 315 Furgão Str.Curto 2.0 Dies."
"10577";"1";"39";"10577";"Sprinter 315 Truck E.Longo T.B 2.0 Dies."
"10578";"1";"39";"10578";"Sprinter 315 Truck Longo T.B 2.0 Dies."
"1692";"1";"39";"1692";"Sprinter 412-D Chassi Diesel"
"1693";"1";"39";"1693";"Sprinter 413 Furgão Longo T.Alto Diesel"
"4534";"1";"39";"4534";"Sprinter 413 VAN Luxo 2.2 16 e 20L Dies"
"1694";"1";"39";"1694";"Sprinter 413-D Chassi Curto/Longo Diesel"
"6179";"1";"39";"6179";"Sprinter 415 Chassi L. 2.2 Diesel"
"6180";"1";"39";"6180";"Sprinter 415 Furgão Curto T.B. 2.2 Dies."
"6181";"1";"39";"6181";"Sprinter 415 Furgão E.L.T.Alt. 2.2 Dies."
"6126";"1";"39";"6126";"Sprinter 415 Furgão Lon.T.Alto 2.2 Dies"
"6128";"1";"39";"6128";"Sprinter 415 Furgão Lon.T.Bai. 2.2 Dies."
"6182";"1";"39";"6182";"Sprinter 415 VAN Luxo T.A. 2.2 Diesel"
"6183";"1";"39";"6183";"Sprinter 415 VAN Luxo T.B. 2.2 Diesel"
"6184";"1";"39";"6184";"Sprinter 415 VAN Standard T.A. 2.2 Dies."
"6185";"1";"39";"6185";"Sprinter 415 VAN Standard T.B. 2.2 Dies."
"8914";"1";"39";"8914";"Sprinter 416 Chassi Longo T.B. 2.2 Dies."
"9058";"1";"39";"9058";"Sprinter 416 F. Vidrado E.L T.A. 2.2 Die"
"9083";"1";"39";"9083";"Sprinter 416 F. Vidrado L. T.A. 2.2 Die."
"8915";"1";"39";"8915";"Sprinter 416 Furgão Curto T.B. 2.2 Dies."
"8916";"1";"39";"8916";"Sprinter 416 Furgão E.L. T. A. 2.2 Dies."
"8917";"1";"39";"8917";"Sprinter 416 Furgão Longo T.A. 2.2 Dies."
"8918";"1";"39";"8918";"Sprinter 416 Furgão Longo T.B. 2.2 Dies."
"8919";"1";"39";"8919";"Sprinter 416 VAN L. T.A. 10L 2.2 Diesel"
"8920";"1";"39";"8920";"Sprinter 416 VAN L. T.A. 16L 2.2 Diesel"
"8921";"1";"39";"8921";"Sprinter 416 VAN L. T.B. 10L 2.2 Diesel"
"8922";"1";"39";"8922";"Sprinter 416 VAN L. T.B. 16L 2.2 Diesel"
"10579";"1";"39";"10579";"Sprinter 417 Chassi L.T.B. Dies. (E6)"
"10581";"1";"39";"10581";"Sprinter 417 F. Vidrado L.T.A. Die. (E6)"
"10687";"1";"39";"10687";"Sprinter 417 Furgão Curto T.B. Die. (E6)"
"10583";"1";"39";"10583";"Sprinter 417 Furgão Ext. L.T.A Die. (E6)"
"10584";"1";"39";"10584";"Sprinter 417 Furgão L.T.A. Diesel (E6)"
"10585";"1";"39";"10585";"Sprinter 417 Furgão Longo T.B Die. (E6)"
"10586";"1";"39";"10586";"Sprinter 417 VAN L.T.A. 10L Diesel (E6)"
"10587";"1";"39";"10587";"Sprinter 417 VAN L.T.A. 16L Diesel (E6)"
"10588";"1";"39";"10588";"Sprinter 417 VAN L.T.B 10L Diesel (E6)"
"10589";"1";"39";"10589";"Sprinter 417 VAN L.T.B 16L Diesel( E6)"
"6186";"1";"39";"6186";"Sprinter 515 Chassi E. L. 2.2 Diesel"
"6187";"1";"39";"6187";"Sprinter 515 Chassi L. 2.2  Diesel"
"6129";"1";"39";"6129";"Sprinter 515 Furgão E.L.T. Alto 2.2 Die."
"6361";"1";"39";"6361";"Sprinter 515 VAN 2.2 Diesel"
"8923";"1";"39";"8923";"Sprinter 516 Chassi E.L. T.B. 2.2 Dies."
"8924";"1";"39";"8924";"Sprinter 516 Chassi Longo T.B. 2.2 Dies."
"9084";"1";"39";"9084";"Sprinter 516 F.Vidrado E.L. T.A. 2.2 Die"
"8925";"1";"39";"8925";"Sprinter 516 Furgão E.L.T. Alto 2.2 Dies"
"9197";"1";"39";"9197";"Sprinter 516 VAN E.L. T.A  20L 2.2 Dies."
"8966";"1";"39";"8966";"Sprinter 516 VAN E.L. T.A. 18L 2.2 Dies."
"8967";"1";"39";"8967";"Sprinter 516 VAN E.L. T.A. 21L 2.2 Dies."
"10590";"1";"39";"10590";"Sprinter 517 Chassi E.Lon. T.B. Die.(E6)"
"10591";"1";"39";"10591";"Sprinter 517 Chassi Longo T.B. Die. (E6)"
"10592";"1";"39";"10592";"Sprinter 517 F. Ext. L. T.A. Die. (E6)"
"10593";"1";"39";"10593";"Sprinter 517 F. Ext. L.P.T.A. Die. (E6)"
"10594";"1";"39";"10594";"Sprinter 517 F.Vidr. E.L.P.T.A. Die (E6)"
"10597";"1";"39";"10597";"Sprinter 517 VAN L.T.A. 18L Diesel (E6)"
"7399";"1";"39";"7399";"VITO 111 CDI Furgão 1.6 TB Diesel 4p Mec"
"7400";"1";"39";"7400";"VITO TOURER 119 Comf.2.0 Flex 9Lug. Mec."
"7401";"1";"39";"7401";"VITO TOURER 119 Luxo 2.0 Flex 8Lug. Mec."
"1695";"1";"40";"1695";"Mystique GS 2.5 V6 Mec."
"1696";"1";"40";"1696";"Sable LS 3.0 V6"
"5310";"1";"167";"5310";"550 1.8 16V Turbo 170cv Aut."
"5582";"1";"167";"5582";"MG6 1.8 16V Turbo 170cv Aut."
"6868";"1";"156";"6868";"COOPER 1.5 Turbo 12V 3p Aut."
"7162";"1";"156";"7162";"COOPER 1.5 Turbo 12V 5p Aut."
"4892";"1";"156";"4892";"COOPER 1.6 Aut."
"4893";"1";"156";"4893";"COOPER 1.6 Mec."
"8526";"1";"156";"8526";"COOPER CABRIO 1.5 Turbo 12V Aut."
"5074";"1";"156";"5074";"COOPER CABRIO 1.6 Aut."
"5595";"1";"156";"5595";"COOPER CABRIO John Works 1.6  Mec."
"6563";"1";"156";"6563";"COOPER CABRIO John Works 1.6 Aut."
"8549";"1";"156";"8549";"COOPER CABRIO John Works 2.0 Aut."
"5075";"1";"156";"5075";"COOPER CABRIO S 1.6 Aut."
