"id";"tipo";"id_marca";"id_modelo";"id_modelo_ano";"name"
"40025";"3";"109";"3338";"2000-3";"2000"
"40026";"3";"109";"3338";"1999-3";"1999"
"40027";"3";"109";"3339";"2006-3";"2006"
"40028";"3";"109";"3339";"2005-3";"2005"
"40029";"3";"109";"3339";"2004-3";"2004"
"40030";"3";"109";"3339";"2003-3";"2003"
"40031";"3";"109";"3339";"2002-3";"2002"
"40032";"3";"109";"3339";"2001-3";"2001"
"40033";"3";"109";"3339";"2000-3";"2000"
"40034";"3";"109";"3339";"1999-3";"1999"
"40035";"3";"109";"3340";"2005-3";"2005"
"40036";"3";"109";"3340";"2004-3";"2004"
"40037";"3";"109";"3340";"2003-3";"2003"
"40038";"3";"109";"3341";"2005-3";"2005"
"40039";"3";"109";"3341";"2004-3";"2004"
"40040";"3";"109";"3341";"2003-3";"2003"
"40041";"3";"109";"3342";"1998-3";"1998"
"40042";"3";"109";"3342";"1997-3";"1997"
"40043";"3";"109";"3342";"1996-3";"1996"
"40044";"3";"109";"3343";"1999-3";"1999"
"40045";"3";"109";"3343";"1998-3";"1998"
"40046";"3";"109";"3343";"1997-3";"1997"
"40047";"3";"109";"3343";"1996-3";"1996"
"40048";"3";"109";"3343";"1995-3";"1995"
"40049";"3";"109";"3343";"1994-3";"1994"
"40050";"3";"109";"3343";"1993-3";"1993"
"40051";"3";"109";"3343";"1992-3";"1992"
"40052";"3";"109";"3343";"1991-3";"1991"
"40053";"3";"109";"3343";"1990-3";"1990"
"40054";"3";"109";"3344";"1999-3";"1999"
"40055";"3";"109";"3344";"1998-3";"1998"
"40056";"3";"109";"3344";"1997-3";"1997"
"40057";"3";"109";"3344";"1996-3";"1996"
"40058";"3";"109";"3344";"1995-3";"1995"
"40059";"3";"109";"3344";"1994-3";"1994"
"40060";"3";"109";"3344";"1993-3";"1993"
"40061";"3";"109";"3344";"1992-3";"1992"
"40062";"3";"109";"3344";"1991-3";"1991"
"40063";"3";"109";"3344";"1990-3";"1990"
"40064";"3";"109";"3345";"2009-3";"2009"
"40065";"3";"109";"3345";"2008-3";"2008"
"40066";"3";"109";"3345";"2007-3";"2007"
"40067";"3";"109";"3345";"2006-3";"2006"
"40068";"3";"109";"3345";"2005-3";"2005"
"40069";"3";"109";"3345";"2004-3";"2004"
"40070";"3";"109";"3345";"2003-3";"2003"
"40071";"3";"109";"3345";"2002-3";"2002"
"40072";"3";"109";"3345";"2001-3";"2001"
"40073";"3";"109";"3345";"2000-3";"2000"
"40074";"3";"109";"3345";"1999-3";"1999"
"40075";"3";"109";"3346";"2006-3";"2006"
"40076";"3";"109";"3346";"2005-3";"2005"
"40077";"3";"109";"3346";"2004-3";"2004"
"40078";"3";"109";"3346";"2003-3";"2003"
"40079";"3";"109";"3346";"2002-3";"2002"
"40080";"3";"109";"3346";"2001-3";"2001"
"40081";"3";"109";"3347";"1998-3";"1998"
"40082";"3";"109";"3347";"1997-3";"1997"
"40083";"3";"109";"3347";"1996-3";"1996"
"40084";"3";"109";"4693";"2012-3";"2012"
"40085";"3";"109";"4693";"2011-3";"2011"
"40086";"3";"109";"4693";"2010-3";"2010"
"40087";"3";"109";"4693";"2009-3";"2009"
"40088";"3";"109";"4693";"2008-3";"2008"
"40089";"3";"109";"3348";"1989-3";"1989"
"40090";"3";"109";"3348";"1988-3";"1988"
"40091";"3";"109";"3348";"1987-3";"1987"
"40092";"3";"109";"3348";"1986-3";"1986"
"40093";"3";"109";"3348";"1985-3";"1985"
"40094";"3";"109";"3348";"1984-3";"1984"
"40095";"3";"109";"3348";"1983-3";"1983"
"40096";"3";"109";"3348";"1982-3";"1982"
"40097";"3";"109";"3348";"1981-3";"1981"
"40098";"3";"109";"3349";"1989-3";"1989"
"40099";"3";"109";"3349";"1988-3";"1988"
"40100";"3";"109";"3349";"1987-3";"1987"
"40101";"3";"109";"3349";"1986-3";"1986"
"40102";"3";"109";"3349";"1985-3";"1985"
"40103";"3";"109";"3349";"1984-3";"1984"
"40104";"3";"109";"3349";"1983-3";"1983"
"40105";"3";"109";"3349";"1982-3";"1982"
"40106";"3";"109";"3349";"1981-3";"1981"
"40107";"3";"109";"3350";"1998-3";"1998"
"40108";"3";"109";"3350";"1997-3";"1997"
"40109";"3";"109";"3350";"1996-3";"1996"
"40110";"3";"109";"3350";"1995-3";"1995"
"40111";"3";"109";"3350";"1994-3";"1994"
"40112";"3";"109";"3350";"1993-3";"1993"
"40113";"3";"109";"3350";"1992-3";"1992"
"40114";"3";"109";"3350";"1991-3";"1991"
"40115";"3";"109";"3350";"1990-3";"1990"
"40116";"3";"109";"3350";"1989-3";"1989"
"40117";"3";"109";"3350";"1988-3";"1988"
"40118";"3";"109";"3350";"1987-3";"1987"
"40119";"3";"109";"3350";"1986-3";"1986"
"40120";"3";"109";"3350";"1985-3";"1985"
"40121";"3";"109";"3350";"1984-3";"1984"
"40122";"3";"109";"3350";"1983-3";"1983"
"40123";"3";"109";"3350";"1982-3";"1982"
"40124";"3";"109";"3350";"1981-3";"1981"
"40125";"3";"109";"3351";"2012-3";"2012"
"40126";"3";"109";"3351";"2011-3";"2011"
"40127";"3";"109";"3351";"2010-3";"2010"
"40128";"3";"109";"3351";"2009-3";"2009"
"40129";"3";"109";"3351";"2008-3";"2008"
"40130";"3";"109";"3351";"2007-3";"2007"
"40131";"3";"109";"3351";"2006-3";"2006"
"40132";"3";"109";"3351";"2005-3";"2005"
"40133";"3";"109";"3351";"2004-3";"2004"
"40134";"3";"109";"3351";"2003-3";"2003"
"40135";"3";"109";"3351";"2002-3";"2002"
"40136";"3";"109";"3351";"2001-3";"2001"
"40137";"3";"109";"3351";"2000-3";"2000"
"40138";"3";"109";"3351";"1999-3";"1999"
"40139";"3";"109";"3351";"1998-3";"1998"
"40140";"3";"109";"3351";"1997-3";"1997"
"40141";"3";"109";"3351";"1996-3";"1996"
"40142";"3";"109";"3351";"1995-3";"1995"
"40143";"3";"109";"3351";"1994-3";"1994"
"40144";"3";"109";"3351";"1993-3";"1993"
"40145";"3";"109";"3351";"1992-3";"1992"
"40146";"3";"109";"3352";"2003-3";"2003"
"40147";"3";"109";"3352";"2002-3";"2002"
"40148";"3";"109";"3352";"2001-3";"2001"
"40149";"3";"109";"3352";"2000-3";"2000"
"40150";"3";"109";"3352";"1999-3";"1999"
"40151";"3";"109";"3352";"1998-3";"1998"
"40152";"3";"109";"3352";"1997-3";"1997"
"40153";"3";"109";"3352";"1996-3";"1996"
"40154";"3";"109";"3352";"1995-3";"1995"
"40155";"3";"109";"3352";"1994-3";"1994"
"40156";"3";"109";"3352";"1993-3";"1993"
"40157";"3";"109";"3352";"1992-3";"1992"
"40158";"3";"109";"3353";"1995-3";"1995"
"40159";"3";"109";"3353";"1994-3";"1994"
"40160";"3";"109";"3353";"1993-3";"1993"
"40161";"3";"109";"3353";"1992-3";"1992"
"40162";"3";"109";"3353";"1991-3";"1991"
"40163";"3";"109";"3353";"1990-3";"1990"
"40164";"3";"109";"3353";"1989-3";"1989"
"40165";"3";"109";"3353";"1988-3";"1988"
"40166";"3";"109";"3353";"1987-3";"1987"
"40167";"3";"109";"3354";"1999-3";"1999"
"40168";"3";"109";"3354";"1998-3";"1998"
"40169";"3";"109";"3354";"1997-3";"1997"
"40170";"3";"109";"3354";"1996-3";"1996"
"40171";"3";"109";"3354";"1995-3";"1995"
"40172";"3";"109";"3354";"1994-3";"1994"
"40173";"3";"109";"3355";"2003-3";"2003"
"40174";"3";"109";"3355";"2002-3";"2002"
"40175";"3";"109";"3355";"2001-3";"2001"
"40176";"3";"109";"3355";"2000-3";"2000"
"40177";"3";"109";"3355";"1999-3";"1999"
"40178";"3";"109";"3355";"1998-3";"1998"
"40179";"3";"109";"3355";"1997-3";"1997"
"40180";"3";"109";"5784";"2023-3";"2023"
"40181";"3";"109";"5784";"2022-3";"2022"
"40182";"3";"109";"5784";"2021-3";"2021"
"40183";"3";"109";"5784";"2020-3";"2020"
"40184";"3";"109";"5784";"2019-3";"2019"
"40185";"3";"109";"5784";"2018-3";"2018"
"40186";"3";"109";"5784";"2017-3";"2017"
"40187";"3";"109";"5784";"2016-3";"2016"
"40188";"3";"109";"5784";"2015-3";"2015"
"40189";"3";"109";"5784";"2014-3";"2014"
"40190";"3";"109";"5784";"2013-3";"2013"
"40191";"3";"109";"5784";"2012-3";"2012"
"40192";"3";"109";"5784";"2011-3";"2011"
"40193";"3";"109";"10259";"32000-3";"32000"
"40194";"3";"109";"10259";"2024-3";"2024"
"40195";"3";"109";"10259";"2023-3";"2023"
"40196";"3";"109";"7414";"2023-3";"2023"
"40197";"3";"109";"7414";"2022-3";"2022"
"40198";"3";"109";"7414";"2021-3";"2021"
"40199";"3";"109";"7414";"2020-3";"2020"
"40200";"3";"109";"7414";"2019-3";"2019"
"40201";"3";"109";"7414";"2018-3";"2018"
"40202";"3";"109";"7414";"2017-3";"2017"
"40203";"3";"109";"7414";"2016-3";"2016"
"40204";"3";"109";"7414";"2015-3";"2015"
"40205";"3";"109";"10260";"32000-3";"32000"
"40206";"3";"109";"10260";"2024-3";"2024"
"40207";"3";"109";"10260";"2023-3";"2023"
"40208";"3";"109";"3356";"2011-3";"2011"
"40209";"3";"109";"3356";"2010-3";"2010"
"40210";"3";"109";"3356";"2009-3";"2009"
"40211";"3";"109";"3356";"2008-3";"2008"
"40212";"3";"109";"3356";"2007-3";"2007"
"40213";"3";"109";"3356";"2006-3";"2006"
"40214";"3";"109";"3356";"2005-3";"2005"
"40215";"3";"109";"3356";"2004-3";"2004"
"40216";"3";"109";"3356";"2003-3";"2003"
"40217";"3";"109";"3356";"2002-3";"2002"
"40218";"3";"109";"5783";"2023-3";"2023"
"40219";"3";"109";"5783";"2022-3";"2022"
"40220";"3";"109";"5783";"2021-3";"2021"
"40221";"3";"109";"5783";"2020-3";"2020"
"40222";"3";"109";"5783";"2019-3";"2019"
"40223";"3";"109";"5783";"2018-3";"2018"
"40224";"3";"109";"5783";"2017-3";"2017"
"40225";"3";"109";"5783";"2016-3";"2016"
"40226";"3";"109";"5783";"2015-3";"2015"
"40227";"3";"109";"5783";"2014-3";"2014"
"40228";"3";"109";"5783";"2013-3";"2013"
"40229";"3";"109";"5783";"2012-3";"2012"
"40230";"3";"109";"5783";"2011-3";"2011"
"40231";"3";"109";"10261";"32000-3";"32000"
"40232";"3";"109";"10261";"2024-3";"2024"
"40233";"3";"109";"10261";"2023-3";"2023"
"40234";"3";"109";"3357";"2013-3";"2013"
"40235";"3";"109";"3357";"2012-3";"2012"
"40236";"3";"109";"3357";"2011-3";"2011"
"40237";"3";"109";"3357";"2010-3";"2010"
"40238";"3";"109";"3357";"2009-3";"2009"
"40239";"3";"109";"3357";"2008-3";"2008"
"40240";"3";"109";"3357";"2007-3";"2007"
"40241";"3";"109";"3357";"2006-3";"2006"
"40242";"3";"109";"3357";"2005-3";"2005"
"40243";"3";"109";"3357";"2004-3";"2004"
"40244";"3";"109";"3357";"2003-3";"2003"
"40245";"3";"109";"3357";"2002-3";"2002"
"40246";"3";"109";"10432";"32000-3";"32000"
"40247";"3";"109";"10432";"2024-3";"2024"
"40248";"3";"109";"10432";"2023-3";"2023"
"40249";"3";"109";"9126";"2023-3";"2023"
"40250";"3";"109";"9126";"2022-3";"2022"
"40251";"3";"109";"9126";"2021-3";"2021"
"40252";"3";"109";"9126";"2020-3";"2020"
"40253";"3";"109";"5395";"2011-3";"2011"
"40254";"3";"109";"5795";"2021-3";"2021"
"40255";"3";"109";"5795";"2020-3";"2020"
"40256";"3";"109";"5795";"2019-3";"2019"
"40257";"3";"109";"5795";"2018-3";"2018"
"40258";"3";"109";"5795";"2017-3";"2017"
"40259";"3";"109";"5795";"2016-3";"2016"
"40260";"3";"109";"5795";"2015-3";"2015"
"40261";"3";"109";"5795";"2014-3";"2014"
"40262";"3";"109";"5795";"2013-3";"2013"
"40263";"3";"109";"5795";"2012-3";"2012"
"40264";"3";"109";"10433";"32000-3";"32000"
"40265";"3";"109";"10433";"2024-3";"2024"
"40266";"3";"109";"10433";"2023-3";"2023"
"40267";"3";"109";"9127";"2023-3";"2023"
"40268";"3";"109";"9127";"2022-3";"2022"
"40269";"3";"109";"9127";"2021-3";"2021"
"40270";"3";"109";"9127";"2020-3";"2020"
"40271";"3";"109";"10434";"32000-3";"32000"
"40272";"3";"109";"10434";"2024-3";"2024"
"40273";"3";"109";"10434";"2023-3";"2023"
"40274";"3";"109";"9128";"2023-3";"2023"
"40275";"3";"109";"9128";"2022-3";"2022"
"40276";"3";"109";"9128";"2021-3";"2021"
"40277";"3";"109";"9128";"2020-3";"2020"
"40278";"3";"109";"5289";"2011-3";"2011"
"40279";"3";"109";"5289";"2010-3";"2010"
"40280";"3";"109";"5796";"2021-3";"2021"
"40281";"3";"109";"5796";"2020-3";"2020"
"40282";"3";"109";"5796";"2019-3";"2019"
"40283";"3";"109";"5796";"2018-3";"2018"
"40284";"3";"109";"5796";"2017-3";"2017"
"40285";"3";"109";"5796";"2016-3";"2016"
"40286";"3";"109";"5796";"2015-3";"2015"
"40287";"3";"109";"5796";"2014-3";"2014"
"40288";"3";"109";"5796";"2013-3";"2013"
"40289";"3";"109";"5796";"2012-3";"2012"
"40290";"3";"109";"5763";"2021-3";"2021"
"40291";"3";"109";"5763";"2020-3";"2020"
"40292";"3";"109";"5763";"2019-3";"2019"
"40293";"3";"109";"5763";"2018-3";"2018"
"40294";"3";"109";"5763";"2017-3";"2017"
"40295";"3";"109";"5763";"2016-3";"2016"
"40296";"3";"109";"5763";"2015-3";"2015"
"40297";"3";"109";"5763";"2014-3";"2014"
"40298";"3";"109";"5763";"2013-3";"2013"
"40299";"3";"109";"5763";"2012-3";"2012"
"40300";"3";"109";"5763";"2011-3";"2011"
"40301";"3";"109";"9129";"2023-3";"2023"
"40302";"3";"109";"9129";"2022-3";"2022"
"40303";"3";"109";"9129";"2021-3";"2021"
"40304";"3";"109";"9129";"2020-3";"2020"
"40305";"3";"109";"9221";"2023-3";"2023"
"40306";"3";"109";"9221";"2022-3";"2022"
"40307";"3";"109";"9221";"2021-3";"2021"
"40308";"3";"109";"9221";"2020-3";"2020"
"40309";"3";"109";"10435";"32000-3";"32000"
"40310";"3";"109";"10435";"2024-3";"2024"
"40311";"3";"109";"10435";"2023-3";"2023"
"40312";"3";"109";"7472";"2021-3";"2021"
"40313";"3";"109";"7472";"2020-3";"2020"
"40314";"3";"109";"7472";"2019-3";"2019"
"40315";"3";"109";"7472";"2018-3";"2018"
"40316";"3";"109";"7472";"2017-3";"2017"
"40317";"3";"109";"7472";"2016-3";"2016"
"40318";"3";"109";"9130";"2023-3";"2023"
"40319";"3";"109";"9130";"2022-3";"2022"
"40320";"3";"109";"9130";"2021-3";"2021"
"40321";"3";"109";"9130";"2020-3";"2020"
"40322";"3";"109";"9131";"2023-3";"2023"
"40323";"3";"109";"9131";"2022-3";"2022"
"40324";"3";"109";"9131";"2021-3";"2021"
"40325";"3";"109";"9131";"2020-3";"2020"
"40326";"3";"109";"7576";"2022-3";"2022"
"40327";"3";"109";"7576";"2021-3";"2021"
"40328";"3";"109";"7576";"2020-3";"2020"
"40329";"3";"109";"7576";"2019-3";"2019"
"40330";"3";"109";"7576";"2018-3";"2018"
"40331";"3";"109";"7576";"2017-3";"2017"
"40332";"3";"109";"7576";"2016-3";"2016"
"40333";"3";"109";"10436";"32000-3";"32000"
"40334";"3";"109";"10436";"2024-3";"2024"
"40335";"3";"109";"10436";"2023-3";"2023"
"40336";"3";"109";"10437";"32000-3";"32000"
"40337";"3";"109";"10437";"2024-3";"2024"
"40338";"3";"109";"10437";"2023-3";"2023"
"40339";"3";"109";"9132";"2023-3";"2023"
"40340";"3";"109";"9132";"2022-3";"2022"
"40341";"3";"109";"9132";"2021-3";"2021"
"40342";"3";"109";"9132";"2020-3";"2020"
"40343";"3";"109";"9222";"2023-3";"2023"
"40344";"3";"109";"9222";"2022-3";"2022"
"40345";"3";"109";"9222";"2021-3";"2021"
"40346";"3";"109";"9222";"2020-3";"2020"
"40347";"3";"109";"10438";"32000-3";"32000"
"40348";"3";"109";"10438";"2024-3";"2024"
"40349";"3";"109";"10438";"2023-3";"2023"
"40350";"3";"109";"6571";"2016-3";"2016"
"40351";"3";"109";"6571";"2015-3";"2015"
"40352";"3";"109";"6571";"2014-3";"2014"
"40353";"3";"109";"6571";"2013-3";"2013"
"40354";"3";"109";"6571";"2012-3";"2012"
"40355";"3";"109";"4965";"2011-3";"2011"
"40356";"3";"109";"4965";"2010-3";"2010"
"40357";"3";"109";"4965";"2009-3";"2009"
"40358";"3";"109";"4965";"2008-3";"2008"
"40359";"3";"109";"5794";"2019-3";"2019"
"40360";"3";"109";"5794";"2018-3";"2018"
"40361";"3";"109";"5794";"2017-3";"2017"
"40362";"3";"109";"5794";"2016-3";"2016"
"40363";"3";"109";"5794";"2015-3";"2015"
"40364";"3";"109";"5794";"2014-3";"2014"
"40365";"3";"109";"5794";"2013-3";"2013"
"40366";"3";"109";"5794";"2012-3";"2012"
"40367";"3";"109";"10439";"32000-3";"32000"
"40368";"3";"109";"10439";"2024-3";"2024"
"40369";"3";"109";"10439";"2023-3";"2023"
"40370";"3";"109";"10262";"32000-3";"32000"
"40371";"3";"109";"10262";"2024-3";"2024"
"40372";"3";"109";"10262";"2023-3";"2023"
"40373";"3";"109";"10263";"32000-3";"32000"
"40374";"3";"109";"10263";"2024-3";"2024"
"40375";"3";"109";"10263";"2023-3";"2023"
"40376";"3";"109";"11007";"32000-3";"32000"
"40377";"3";"109";"11007";"2024-3";"2024"
"40378";"3";"109";"10264";"32000-3";"32000"
"40379";"3";"109";"10264";"2024-3";"2024"
"40380";"3";"109";"10264";"2023-3";"2023"
"40381";"3";"109";"10440";"32000-3";"32000"
"40382";"3";"109";"10440";"2024-3";"2024"
"40383";"3";"109";"10440";"2023-3";"2023"
"40384";"3";"109";"9674";"2023-3";"2023"
"40385";"3";"109";"9674";"2022-3";"2022"
"40386";"3";"109";"3358";"2010-3";"2010"
"40387";"3";"109";"3358";"2009-3";"2009"
"40388";"3";"109";"3358";"2008-3";"2008"
"40389";"3";"109";"3358";"2007-3";"2007"
"40390";"3";"109";"3358";"2006-3";"2006"
"40391";"3";"109";"3358";"2005-3";"2005"
"40392";"3";"109";"3359";"2010-3";"2010"
"40393";"3";"109";"3359";"2009-3";"2009"
"40394";"3";"109";"3359";"2008-3";"2008"
"40395";"3";"109";"3359";"2007-3";"2007"
"40396";"3";"109";"3359";"2006-3";"2006"
"40397";"3";"109";"3359";"2005-3";"2005"
"40398";"3";"109";"3360";"2012-3";"2012"
"40399";"3";"109";"3360";"2011-3";"2011"
"40400";"3";"109";"3360";"2010-3";"2010"
"40401";"3";"109";"3360";"2009-3";"2009"
"40402";"3";"109";"3360";"2008-3";"2008"
"40403";"3";"109";"3360";"2007-3";"2007"
"40404";"3";"109";"3360";"2006-3";"2006"
"40405";"3";"109";"3360";"2005-3";"2005"
"40406";"3";"109";"3360";"2004-3";"2004"
"40407";"3";"109";"3361";"2012-3";"2012"
"40408";"3";"109";"3361";"2011-3";"2011"
"40409";"3";"109";"3361";"2010-3";"2010"
"40410";"3";"109";"3361";"2009-3";"2009"
"40411";"3";"109";"3361";"2008-3";"2008"
"40412";"3";"109";"3361";"2007-3";"2007"
"40413";"3";"109";"3361";"2006-3";"2006"
"40414";"3";"109";"3361";"2005-3";"2005"
"40415";"3";"109";"3361";"2004-3";"2004"
"40416";"3";"109";"5785";"2023-3";"2023"
"40417";"3";"109";"5785";"2022-3";"2022"
"40418";"3";"109";"5785";"2021-3";"2021"
"40419";"3";"109";"5785";"2020-3";"2020"
"40420";"3";"109";"5785";"2019-3";"2019"
"40421";"3";"109";"5785";"2018-3";"2018"
"40422";"3";"109";"5785";"2017-3";"2017"
"40423";"3";"109";"5785";"2016-3";"2016"
"40424";"3";"109";"5785";"2015-3";"2015"
"40425";"3";"109";"5785";"2014-3";"2014"
"40426";"3";"109";"5785";"2013-3";"2013"
"40427";"3";"109";"5785";"2012-3";"2012"
"40428";"3";"109";"5785";"2011-3";"2011"
"40429";"3";"109";"10265";"32000-3";"32000"
"40430";"3";"109";"10265";"2025-3";"2025"
"40431";"3";"109";"10265";"2024-3";"2024"
"40432";"3";"109";"10265";"2023-3";"2023"
"40433";"3";"109";"3362";"2012-3";"2012"
"40434";"3";"109";"3362";"2011-3";"2011"
"40435";"3";"109";"3362";"2010-3";"2010"
"40436";"3";"109";"3362";"2009-3";"2009"
"40437";"3";"109";"3362";"2008-3";"2008"
"40438";"3";"109";"3362";"2007-3";"2007"
"40439";"3";"109";"3362";"2006-3";"2006"
"40440";"3";"109";"3362";"2005-3";"2005"
"40441";"3";"109";"3363";"2012-3";"2012"
"40442";"3";"109";"3363";"2011-3";"2011"
"40443";"3";"109";"3363";"2010-3";"2010"
"40444";"3";"109";"3363";"2009-3";"2009"
"40445";"3";"109";"3363";"2008-3";"2008"
"40446";"3";"109";"3363";"2007-3";"2007"
"40447";"3";"109";"3363";"2006-3";"2006"
"40448";"3";"109";"3363";"2005-3";"2005"
"40449";"3";"109";"3364";"2012-3";"2012"
"40450";"3";"109";"3364";"2011-3";"2011"
"40451";"3";"109";"3364";"2010-3";"2010"
"40452";"3";"109";"3364";"2009-3";"2009"
"40453";"3";"109";"3364";"2008-3";"2008"
"40454";"3";"109";"3364";"2007-3";"2007"
"40455";"3";"109";"3364";"2006-3";"2006"
"40456";"3";"109";"3364";"2005-3";"2005"
"40457";"3";"109";"3365";"2012-3";"2012"
"40458";"3";"109";"3365";"2011-3";"2011"
"40459";"3";"109";"3365";"2010-3";"2010"
"40460";"3";"109";"3365";"2009-3";"2009"
"40461";"3";"109";"3365";"2008-3";"2008"
"40462";"3";"109";"3365";"2007-3";"2007"
"40463";"3";"109";"3365";"2006-3";"2006"
"40464";"3";"109";"3365";"2005-3";"2005"
"40465";"3";"109";"5786";"2023-3";"2023"
"40466";"3";"109";"5786";"2022-3";"2022"
"40467";"3";"109";"5786";"2021-3";"2021"
"40468";"3";"109";"5786";"2020-3";"2020"
"40469";"3";"109";"5786";"2019-3";"2019"
"40470";"3";"109";"5786";"2018-3";"2018"
"40471";"3";"109";"5786";"2017-3";"2017"
"40472";"3";"109";"5786";"2016-3";"2016"
"40473";"3";"109";"5786";"2015-3";"2015"
"40474";"3";"109";"5786";"2014-3";"2014"
"40475";"3";"109";"5786";"2013-3";"2013"
"40476";"3";"109";"5786";"2012-3";"2012"
"40477";"3";"109";"5786";"2011-3";"2011"
"40478";"3";"109";"10266";"32000-3";"32000"
"40479";"3";"109";"10266";"2025-3";"2025"
"40480";"3";"109";"10266";"2024-3";"2024"
"40481";"3";"109";"10266";"2023-3";"2023"
"40482";"3";"109";"3366";"2012-3";"2012"
"40483";"3";"109";"3366";"2011-3";"2011"
"40484";"3";"109";"3366";"2010-3";"2010"
"40485";"3";"109";"3366";"2009-3";"2009"
"40486";"3";"109";"3366";"2008-3";"2008"
"40487";"3";"109";"3366";"2007-3";"2007"
"40488";"3";"109";"3366";"2006-3";"2006"
"40489";"3";"109";"3366";"2005-3";"2005"
"40490";"3";"109";"3366";"2004-3";"2004"
"40491";"3";"109";"3367";"2012-3";"2012"
"40492";"3";"109";"3367";"2011-3";"2011"
"40493";"3";"109";"3367";"2010-3";"2010"
"40494";"3";"109";"3367";"2009-3";"2009"
"40495";"3";"109";"3367";"2008-3";"2008"
"40496";"3";"109";"3367";"2007-3";"2007"
"40497";"3";"109";"3367";"2006-3";"2006"
"40498";"3";"109";"3367";"2005-3";"2005"
"40499";"3";"109";"3367";"2004-3";"2004"
"40500";"3";"109";"5230";"2012-3";"2012"
"40501";"3";"109";"5230";"2011-3";"2011"
"40502";"3";"109";"5230";"2010-3";"2010"
"40503";"3";"109";"5230";"2009-3";"2009"
"40504";"3";"109";"5787";"2023-3";"2023"
"40505";"3";"109";"5787";"2022-3";"2022"
"40506";"3";"109";"5787";"2021-3";"2021"
"40507";"3";"109";"5787";"2020-3";"2020"
"40508";"3";"109";"5787";"2019-3";"2019"
"40509";"3";"109";"5787";"2018-3";"2018"
"40510";"3";"109";"5787";"2017-3";"2017"
"40511";"3";"109";"5787";"2016-3";"2016"
"40512";"3";"109";"5787";"2015-3";"2015"
"40513";"3";"109";"5787";"2014-3";"2014"
"40514";"3";"109";"5787";"2013-3";"2013"
"40515";"3";"109";"5787";"2012-3";"2012"
"40516";"3";"109";"10267";"32000-3";"32000"
"40517";"3";"109";"10267";"2025-3";"2025"
"40518";"3";"109";"10267";"2024-3";"2024"
"40519";"3";"109";"10267";"2023-3";"2023"
"40520";"3";"109";"6508";"2020-3";"2020"
"40521";"3";"109";"6508";"2019-3";"2019"
"40522";"3";"109";"6508";"2018-3";"2018"
"40523";"3";"109";"6508";"2017-3";"2017"
"40524";"3";"109";"6508";"2016-3";"2016"
"40525";"3";"109";"6508";"2015-3";"2015"
"40526";"3";"109";"6508";"2014-3";"2014"
"40527";"3";"109";"6508";"2013-3";"2013"
"40528";"3";"109";"4472";"2012-3";"2012"
"40529";"3";"109";"4472";"2011-3";"2011"
"40530";"3";"109";"4472";"2010-3";"2010"
"40531";"3";"109";"4472";"2009-3";"2009"
"40532";"3";"109";"4472";"2008-3";"2008"
"40533";"3";"109";"4472";"2007-3";"2007"
"40534";"3";"109";"6833";"2023-3";"2023"
"40535";"3";"109";"6833";"2022-3";"2022"
"40536";"3";"109";"6833";"2021-3";"2021"
"40537";"3";"109";"6833";"2020-3";"2020"
"40538";"3";"109";"6833";"2019-3";"2019"
"40539";"3";"109";"6833";"2018-3";"2018"
"40540";"3";"109";"6833";"2017-3";"2017"
"40541";"3";"109";"6833";"2016-3";"2016"
"40542";"3";"109";"6833";"2015-3";"2015"
"40543";"3";"109";"6833";"2014-3";"2014"
"40544";"3";"109";"6833";"2013-3";"2013"
"40545";"3";"109";"5776";"2016-3";"2016"
"40546";"3";"109";"5776";"2015-3";"2015"
"40547";"3";"109";"5776";"2014-3";"2014"
"40548";"3";"109";"5776";"2013-3";"2013"
"40549";"3";"109";"5776";"2012-3";"2012"
"40550";"3";"109";"9315";"2023-3";"2023"
"40551";"3";"109";"9315";"2022-3";"2022"
"40552";"3";"109";"9315";"2021-3";"2021"
"40553";"3";"109";"9315";"2020-3";"2020"
"40554";"3";"109";"7415";"2023-3";"2023"
"40555";"3";"109";"7415";"2022-3";"2022"
"40556";"3";"109";"7415";"2021-3";"2021"
"40557";"3";"109";"7415";"2020-3";"2020"
"40558";"3";"109";"7415";"2019-3";"2019"
"40559";"3";"109";"7415";"2018-3";"2018"
"40560";"3";"109";"7415";"2017-3";"2017"
"40561";"3";"109";"7415";"2016-3";"2016"
"40562";"3";"109";"10850";"32000-3";"32000"
"40563";"3";"109";"10850";"2025-3";"2025"
"40564";"3";"109";"10850";"2024-3";"2024"
"40565";"3";"109";"10850";"2023-3";"2023"
"40566";"3";"109";"3368";"2012-3";"2012"
"40567";"3";"109";"3368";"2011-3";"2011"
"40568";"3";"109";"3368";"2010-3";"2010"
"40569";"3";"109";"3368";"2009-3";"2009"
"40570";"3";"109";"3368";"2008-3";"2008"
"40571";"3";"109";"3368";"2007-3";"2007"
"40572";"3";"109";"3368";"2006-3";"2006"
"40573";"3";"109";"3368";"2005-3";"2005"
"40574";"3";"109";"5777";"2023-3";"2023"
"40575";"3";"109";"5777";"2022-3";"2022"
"40576";"3";"109";"5777";"2021-3";"2021"
"40577";"3";"109";"5777";"2020-3";"2020"
"40578";"3";"109";"5777";"2019-3";"2019"
"40579";"3";"109";"5777";"2018-3";"2018"
"40580";"3";"109";"5777";"2017-3";"2017"
"40581";"3";"109";"5777";"2016-3";"2016"
"40582";"3";"109";"5777";"2015-3";"2015"
